aweme_id,comment_count,digg_count,download_count,share_count,duration,comments
7254518587103186203,1481,540929,3591,7388,7334,"['good ', 'Finally a hungarian at this level', 'damn', 'best young cm right now', 'fantastic', 'HES SO FINEEEEE', 'Name of the remix song ??', '@Jess fit', 'vamos quiero verlo en accion', 'Pls debut on your match on the 19th', 'welcome home', 'Hello mate', 'Come next season', 'Hello', 'what his name ? i really donno', '@faith bae', 'my idol ', 'Mate hes so fit', 'Hi', 'Domi with The Weeknd music is just a masterpiece.', 'bro is beautiful', 'welcome  home', 'Que tenis lleva?', 'I luv this man he was also so loyal to rb leipzig', 'brr is too handsome ', '@S hes so beautiful', 'welcome ', '@Kate UM HELLO', '@Blanka gratulalunk dominik', 'Welcome champ', 'gold chain ... earings... this man is from Durban SA ', '@Lily wait', 'I Love he', 'next one', 'sBOZOszLAZY  Minecraft kit', '@shewantsbread vedd be neki', 'its szoboss', 'hairstyle name?', 'Steven welcome', 'Amazing', 'are you guys gonna sign Mbappe next?', '5 minutes', 'Looking forward to some Szo-boating', 'training kit ', 'Bro is beautiful', 'Bros him', 'szoboszlai and mac alister', 'marry me', 'Hi']"
7254507731715951899,1716,528725,2719,3507,41259,"['klop looks at him ', 'one love', 'he will be Mastro ', 'Im liking this post just only because of Mac ', ""you're welcome "", 'go mens . @lionelmessifansss30', 'ng xem y ', 'Liverpool and Chelsea qualified champion league next season.', ' hay y nhng khu dt im phi tp nhu hn na', 'Cho mng nh v ch Th gii', 'I love Liverpool the best team in the world you got this this year I hope you guys win the premier league come on', ""I'm just not buying that he's got the personality to be a Liverpool player."", 'well came', 'Liverpool meets a World Champion', 'Good old handshake anyone', 't nhin li thch Liverpool nh ', 'mac and elliot', 'hello ', 'look how happy klopp is baller', 'mac', 'I miss my alexis', 'mount met man u b4 he met lfc', 'First dap up was crazyyy', 'want a video of him meeting van dijk', ""damn I didn't know klopp was smooth like that "", 'beloved club', 'i miss him so much.', 'the dab ups', ""he's too much for liverpool"", 'Awesome ', 'JURGEN SAID IVE SEEN YAAAAA', 'i love mac n cheese', 'welcome ynwa ', 'world cup champion', 'hehehehe', 'McAllister = GOAT', 'Klopp always has the crispiest daps', 'how do all footballers always get perfect daps', 'I watched the vid on YouTube and robbo is actually hilarious ', 'cant we already make a laughing complation', 'perfect deal', 'Mac and Cheese my brooooooo lets cook this season ', 'we hug the boss here', 'heavy metal football to the fullest ', 'Im smiling so hard ', 'I want to hear Klopp say You Really Are A Funny Guy & Do I Amuse You?', 'klop: finally', 'yestie I want this job , to take video clips of my favorite team', 'Argentina is winning 2026 world cup. mark my word.', 'mac n salha combo is deadly now anything can happen wait for move']"
7254496443665222939,673,189663,1294,1068,37734,"['Our beast is bck ', 'the Big man VVD YNWAXXXX', 'MY MAN', 'Yes big man', 'The handshake ', ""let's go"", 'The main man, need a big pre season to have him readyb', 'My personal person ', 'IAM', 'Will liverpool respond', 'Come on big man', ""Can't wait to watch my favorite footballer "", 'really hope to see him playing on Thursdays', 'We want u back our no4. More efforts needed @Vargil, we want the real u bro of 2018', 'i want 18/19 Virg back ', 'I miss football ', 'The main man!', 'just loving it', ""i like this man's tone"", 'new signing ', 'Love to see it', 'big vibes', 'HES HUGE!!!!!! HES ALSO MY IDOL!!!!!!', 'welcome back YNWA', 'virgil ', 'My Guy', 'vvd is back', 'Great to see them back', 'my boy is back', ""I'm in love with this team "", 'got to love virgil', 'guess whos back ', '@.   ', 'Yes dose Liverpool comments back plzz', 'Liverpool fc ', 'hi im your bigest fan', 'Cool video ', 'Love love', 'Hi', 'yes vvd', 'Omg 2 minutes', 'i live virgil', 'First', 'Hi', 'Yes', 'one', 'number 4 is my best ', 'IAM waiting for New Guys ...', 'Its the things we like to see', 'big virgil is back']"
7254488978835983642,125,26821,414,252,4500,"['what is this squad without Robbo,love him we all need a Robbo in our lives', 'ever positive ', 'He is such a vibe  I am using that work time all day long', 'This guys always in a hurry...', 'How can anyone not love Robbo? ', 'Love this guy', 'Robbo i love you ', 'Robbo always full of energy ', 'This guys always so energetic', 'Robbo ', 'Oh babyy', 'Love this man and his energy', 'His Blood is working Every Time Robbo', 'in another life robbo is the best party man ever', 'The singing ', 'Can i have a Hi pls', 'Do they reply', '26 is back', 'Robbo is a vibe', 'Second milner', 'Hi', 'Can Liverpool reply?', 'DOES THE BEST CLUB IN THE WORLD REPLY ?', 'Early', 'Work time or wotaa', 'Cool video ', 'Commenting on every lfc vid that pops on my fyp till you arrange Klopp to sign my tattoo please', '5th like and first comment', '1st ', 'Quel talent incroyable!', 'kayanya robbo paling diem', 'ah you have to love Robertson', 'wlhi Kan waba qosol so conayaa', 'Early ', 'ninka ugu walan teamka', ' ', 'Asser I see u everywhere in a Liverpool related vid ', 'yeah', 'dhiigi oo player eh ani ma dhalay robo', '   ', ""quite a character isn't he"", 'Yes on behalf ', 'Yes', 'Im telling you', ' ', ' ', '   ', 'Szoboszlai? ', 'robertson trop fort']"
7254154522761760027,381,125949,942,575,10734,"['@omer  hes so fit', 'HELLO BOSS CONGRATULATIONS...BRING BACK GLORY DAYS TOO ANFIELD NEVER GIVE UP BOSSONCE REDS...ALWAYS REDS ...YNWA SINGAPORE', 'our boss', 'Jurgen Klop the best manager in the world  I love you  and Liverpool', 'The old man himself ', 'master', 'Please, what is', 'well come back all guys', 'Yes', 'nice', 'tbh it will be heatwave then rain for 3 months', 'Hello from UG', 'my favorite team ', 'Alas agood teacher', 'Its Liverpools summer', 'follow back', 'Top de +', 'Dont know about the trainers big boss ', 'we might have that city/Liverpool title race', 'Coach', 'Better than Norwegian summer', 'My boys and my king is back Mo Salah my look alike from Ghana', 'Can i get a happy birthday from the best admin on TikTok', 'Lavia and Colwill ', 'please make mo salah reply to this my name is MK', 'le roi ', 'Boss in a good mood', 'i love Liverpool so much', 'the boss cool as ever. ', 'who u signing next', 'Hi,Liverpool the might be a tough question but if you can can you please get a player to give my freind Ivan a shoutout he is your biggest fan', ""When's the next training vid out?"", 'salut ', 'mbap', 'I love Liverpool', 'can you like my comment', 'we are getting ready for the next season ', 'Hello from \\nDoes the best club reply?', 'Liverpool', 'you mean up north summer', 'can someone please take me to anfield , would really like to see myself the. Dream come true .\\nlots of love, from south africa ', 'Like the shoes jurgen', 'Can I get a ho from the best team ever', 'I love Liverpool', 'I am waiting for an answer from the best club in the world', 'why is he wearing Adidas?', ""don't pull your hamstring!!!"", 'Well come back boss Piiiaaawww ', 'YNWA boss ', 'The boss is here love you bossss']"
7253459230580116763,739,189561,1940,1006,9567,"['reply if youre happy the boys are back ', 'Where is Luchito??', 'Reply ', ""OMG where's the new guys?"", 'Say hello to the best team in the world ', 'We will all miss Matip', 'mbappe go to leverpool', 'Liverpool you are the best team in football', 'Liverpool you are the best team ever', 'Come back my team power Reds', ""I want thiago's jersey"", ""hmmmmm Spot the players that know they're getting sold ....or don't want to be there !"", 'WELLCOME TOO ANFIELD  NICE TOO SEE FULL TEAM PLAY..TEAM POWERONCE REDS ...ALWAYS REDS ..REDS BLOODS YNWA SINGAPORE', ""fabinho isn't will sell "", 'Nez hi', 'ready for next season lads', 'Joe Gomez again', 'I love you LIVERPOOL FC ', 'Steven New Gerrard', 'The lads', 'I love this,YNWA', ""where's Nunez number 9?"", ""I've always thought that matip and fabinho are the same person "", 'the goat', 'Gomez is winding me up ngl', ""I'm so pleased to see Tiago"", 'this quys exude motivation', 'cannot wait for the season to start!!! #YNWA ', 'Why does everyone hate Darwin he be our best player or one of them at least with him and Diaz and mo and our fresh midfielders ', 'Liverpool the best team', 'the new football outfit is really nice', 'Joel ', 'Im coming for a stadium tour in two weeks ', ""I can't wait  we are Liverpool "", 'Thiago haircut is ', 'Is Nunez number 9 yet', 'come on lads this is our season', 'were is the new guys', 'WHERE IS MO', 'Welcome back Liverpool ..hope this season better then last .', 'Was watching the video on YouTube last night', 'come on lfc is the best ever', 'Lets see the training', 'No need him vi are strong enough', 'Lets go!', 'Gomez & Matip ?????? I just still dont get it', 'thiago is not eas', 'first three are in the past the fourth is on the edge', 'Where are you playing in the Preseason', 'What is Liverpool best goal in 2023']"
7253424454162844955,438,67757,1316,649,21524,"[""that iz my favourite boy I think he should play more he tiago, dominik McAllister are all gud they see thngs which other plyers dn't see in the pitch"", 'welcome back our young super talent baj', 'The future Star', 'I see some thing promising in you ', 'New signing who is better than those new comers', 'New thiago', 'I LOVE BAJCETIC', 'he is a unique player!!!', 'talent ', 'starter!!', 'next xavi ', 'new Stevie', 'Best youngster', 'starboy', 'And instantly a new signing in my opinion then we also have Morton too', 'HE IS THE FUTURE ', 'SO EXCITED ', 'Liverpool FC ', 'Give him number 6', 'welcome lad', 'so optimistic about Back! ', 'Yes', 'give him minutes this szn', 'missed my stefan', 'big stefi ', '@Zara HES BACKKK', 'xabi Alonso promax reload.', 'I just want Mr Klopp to give this young man gdd game time, hes definitely our future CDM', 'give him chance', 'Hes literally the next gerrard', '#YNWA mate !', 'Looks pumped', 'I wish you a good year this year', ""Build a little more strength You don't need to buy more centers. push him to fight"", 'no need to get carried away.... just hope that he stays injury free and keeps progressing....', ""cant wait for the new seasonwe are definitely cooking you'll never walk alone"", 'Next Xavi alonso ', 'Play him dont buy Lavia or Thuram', 'my man', 'what a young talent', 'Yes Stefan', 'you are the present n future', ""@ihgpvm we're winning the treble"", 'next gerarrd', 'our srar boy', 'He is gonna be massive for us', 'welcome back our lion', 'Stefan, Hendo, Trent, Jones, Mac, szoboszlai, Harvey. Now for RB & CB cover. Were done thou, you get me ', 'brill BALL controll', 'the future']"
7253386386185686298,864,276497,1461,1997,8500,"['That connection ', 'that dap up was clean', 'The connection ', 'Why is no1 talking about the connection that klopp and him got', 'Hi from Lima Per\\nAlianza Lima  ', 'That was a clean dap up bro', 'boss nunes', 'I want to met him irl', 'nunez ', 'Darwizyy', 'Bros definitely been practicin his English ', 'song in the background?', 'darwin nazario 9', 'The dap up gave me chills', 'good good thank you', 'Darwin ghost ', 'new Suarez', 'diooosss', 'forlan, edison,Surez....i este que no ser nada comparado con eyos !!!', 'the goat', 'Darwizzy', 'kloop parece jugador', '@Emi1891 Ah est, el saludo de kloop a Darwin', '@kara omg hes majestic', '@Aksel Mellem good good thankyou', 'Big season for him.', 'Soy yo o Darwin Nuez es el prximo Cavani', 'Darwizyyyyy', 'Darwin kinda looks like peso pluma', 'Where is MO?', 'Klopp is getting younger', 'DARWIZZY', 'That connection ', 'no one gonna mention the dap up.', 'YNWA', 'Damn that handshake was crisp', 'O support lfc and i went to the arsnel v liverpool mach', 'that clap tho ', 'GOAT ', 'klopp looks like negan', '@ALAN @HaMa  holaaaaa', 'This is why I love liver', 'my boss', ""mark my words it's either Darwin or Salah who's talking the golden boot"", 'good good thankyou', 'Darwin will be graet this year ', 'The clap', 'A humble lad. 10-15 goal involvements this season & plenty of chaos pls Darwin', 'The Goat', 'Si viene el prime de Darwin']"
7253359787088334106,682,139809,1222,1430,13120,"['I love you Klopp ', 'ready for Europa league preparation ', 'Klopp is a giant', 'good morning ', 'dream job', 'Coach!!!', 'my heart throb', 'Couch ', '10x !! TOP & RESPECT !! ', 'My manager ', 'can I have a job please ', 'BOSS IS BACK', '@PiscioTranquillo @bakuganreddragon coming back from BSP', 'The boss', 'good moarning', 'good morning Peps', 'ahhh imagine getting a good morning like this love klopp I do', 'Good morning boss ', 'Most stylish granddad alder', 'bro thinks hes 17', 'Morning back to u boss', 'In Klopp we trust.', 'Jurgen, hate pool , love Jurgen smile laugh humor, top man', 'Letsssssss goooooooo and win  the whole lot ', 'our happiness', 'Boss looking good ', 'Looks like a massage parlor', 'Big season ahead lets gooooo!!!! YNWA', 'My favorite', 'is great to see you all soon ', 'were the to beat next year', 'omg so happy to see you back boss ', 'plz follow me', 'Thats my gaffer ', 'a smile of future signings', 'The Boss is back.', 'Gutt Morning', 'Boss looking slim! ', 'every day were closer to premier league starting', 'YNWA  ', 'I really wont cope when he leaves! Hope we achieve something worth him extending his contract', 'Jesus klopp just mentioned my name ', 'I just love this man', 'the king is back', 'Love you boss', 'Boss has arrived LFC', ""let's gooooooooooooooo  YNWA"", 'Love this man ', 'All hell the governor the legend', 'welcome']"
7253040655046413595,1129,188938,2985,5927,28609,"['I remembered the laugh of my boss Kimani ', 'always happy club', 'who agrees that Klopp should be the voice of cartoon network villain ', 'can get one of those t shirts and jacket am loving the look ', 'Were so so back ', 'Klopp is quality ', 'Klopps laughter ', 'Robbo is so naughty ', ""That's exactly how I imagined his laugh would sound like "", ""Klopp's second laugh tho "", 'Peps laugh', 'over here is all joy', 'Robbo suits the Celtic colours', 'Minecraft FC lets goooo', 'follow back', 'where can I found the robots t-shirt?', 'Liverpool wins when klopp laughs', 'Europa league laugh', 'want prime kloop back with the his glasses ', 'Klopp looks like a proud dad at ibo', 'they would actually make cute dog jackets lol', 'Klippa laugh is Fantastic ', 'Klopps planning something evil with that laugh', 'Robbo', 'love it from Mauritius ', 'I need that top', 'someone got paid to design that', 'minecraft style', 'Kloop villan laugh beats the joker', 'Klopp laugh ', 'why does this look Minecraft style', '@lils love jurgen', 'im a creeper minecrafts grim reaper', ""Klopp's laugh is iconic "", 'klopp look confused at the end lol', ' MY REDS FAMILY IS BACK ', '@Ben Smith @poor things', 'there in minecraft now bro I hope they build a trophy', 'Minecraft X Liverpool!!!!', 'Klopp from One Piece!', 'Mincraft', 'the best leader humble king  we love you respect', 'When ur granny knits u something for Christmas and u have to wear it and let on u like it, while granda laughs his head off', 'Klopp is one proud dad ', 'Why didnt you do a video about virgil hes birthday was 2 days ago Liverpool', 'woow how he laughs  our coach', 'in klopp we trust', 'best boss in the world thats why the players love him respect', 'Klopp close to letting his intrusive thoughts take over when looking at Konate', 'Why green']"
