,target,tweet_text
792131,0,"@LushLtd Sweet Japanese Girl and now it's GONE!  Nothing works as well on blackheads - not Ocean Salt, not Dark Angles, nothing! *sob*"
792132,0,@Ces_Creatively pale baby blue .... 
792133,0,@paudevera i feel so sad sometimes.... its kinda hard to fit in 
792134,0,i lost my ipod touch in my house 
792135,0,"@krist0ph3r oh yes i love food, but like i said it cant qualify as addiction  @GauravSaha"
792136,0,"@ChesterBe http://twitpic.com/5t8nh - ohh baby ıts your foot,isnt it?? what a pity "
792137,0,In hot hot french soo hot ahh im annoyed im hot allowed to go swimming hmmm my tooth hurts 
792138,0,one thing they don't teach you in DJ school - vinyl gets warped if left in the sun! my brand new record destroyed!!!!back to digital then 
792139,0,back in the southern hemisphere and feeling deflated. I miss my friends 
792140,0,@S4BI wat happened miss laugh a lot 
792141,0,The worst thing about the summer is hayfever 
792142,0,Six am and im still tired. Us history test today. Fml. 
792143,0,the longest day of my life is about to start 
792144,0,@KennethCK Have you tried restarting everything 
792145,0,"Ughhhhh I'm hungover, not going to the gym here "
792146,0,But I don't wanna work todayyyy 
792147,0,"@kimsnotebook well, that would have been fun. too bad i just read your tweet.  thanks for thinking of us..."
792148,0,Off 2 work. Y do days off go so quick 
792149,0,Do I have to pay for gas and electric? 
792150,0,...with all things to catch up in school 
792151,0,all the girls flown away again?...alone again... 
792152,0,"Of course my academic advisor doesn't show up to work on the day she has an extremely important meeting with me.  No early graduation, "
792153,0,Why aren't my followers/what not appearing on my sidebar??  
792154,0,"I'm hooooooot.  T_T  Japan, TURN DOWN THE HEAT PLZ. "
792155,0,@Wu13 WU !! Universal did ah happen last nite !!! I haven't enjoyed myself like that in a long time !! Too much party hopping 
792156,0,At the high school. Holy shit its so nice. I wish i could turn back time and go back. 
792157,0,Bored 2 death 
792158,0,really should be getting on with my Harry Potter Fanfiction 
792159,0,is curently at college doing nothing that has anything to do with school i'm incredably board 
792160,0,"Just got Android running on my touch pro  , now, i just wish everything worked "
792161,0,"@PersiaRose i'm just kind of down in the dumps right now. All this checking out, and trying to get OPSaveSarah to be a sucsess. "
792162,0,"actually, gonna leave noooooow. @sherrymusic see you at school tomorrow. please please get well.  i missed you at school today. haha"
792163,0,Does not feel we'll 
792164,0,Found out class was canceled when I got there so no extra sleep for me. Macs in Nord are down too  Damn I hate using  Windoze anymore.
792165,0,i don't wanna job hunt anymoreee 
792166,0,well it is damn hot in the shop today.... it is possible that i may be melting 
792167,0,Burnt my tongue. Haaaaate when that happens. Everything tastes weird for ages... 
792168,0,"started to read &quot;land the tech job you love&quot; few days ago. Very cool so far, makes me 100 % convinced I should not work where I am now "
792169,0,work till 6 
792170,0,"My new office is really nice, but I have the side without a window. Which means I don't get to see the pretty lady walk by on Wednesdays. "
792171,0,"is working and then off to say goodbye to Dave, Jill, Lucy &amp; Dannyboy with Mom &amp; Sassy. I'm so sad, I will miss them!  "
792172,0,'Is there a lot of coffee left?' - 'Yeh there's a lot left' - grabs mug - 'Not anymore!'     Doh. I never get the first pot  of coffee! 
792173,0,I'm craving Sushi and Jamba Juice!!!  I miss LA
792174,0,@MsDiamondPearl you can right click on the video and choose &quot;Watch on YouTube&quot; but yeah...it's a pain in the ass...I dont like it 
792175,0,"@ASHATL hee hee hi bb!!! #8 tonight!! For now, am stuck at work. "
792176,0,@ScottStader uuuhhhh! I forgot about the call! I almost played hookie! What do I gotta say again?  I'm not happy mr!
792177,0,@godenzigirl not when were workin in MA and have lotsa drivin to do. Late start like this means yet another super late finish 
792178,0,I keep falling asleep.. Its too early to listen to someone lecture about law and government.  i want to cry.
792179,0,Currently napping in the lobby of the hilton ohare 
792180,0,@fluBALLOW TY for postin my tweet earlier. (: / HOME btw. leeds was crap 
792181,0,I seem to be having one of *those* days... 
792182,0,My baby boy is getting on a plane to NY for six weeks   http://yfrog.com/6e60627149j
792183,0,Guess I'd best head back into work. Gah 
792184,0,@jamaalsabree went to his standup comedy show. Why dude call me fijian 
792185,0,"@LaurenConrad I have work until 9pm today, so I can't come to your signing "
792186,0,@ykesha2001 morning mama!  I saw your earlier Tweets I was getting ready for work at the time... sorry 
792187,0,"at this point, i would even settle for an ipod mini. so tired of not being able to listen to my music when i want to "
792188,0,I forgot to stretch yesterday and now I'm banished from toys for 5 days as punishment 
792189,0,wishes she was going to Disney World with her sisters and their kiddos 
792190,0,@sherryxmusic see you at school tomorrow. please please get well.  i missed you at school today. haha
792191,0,"Just arrived in London from L.A, long + boring plane ride...not fun "
792192,0,@Smaulren I am sorry you are sick.. that is no good at all.  I hope you feel better soon!
792193,0,things are looking good with atkins so far wish me luck to stick to it And   I pray for all Iranians over in iran. I wish I was there 
792194,0,Not gonna be a good day. 
792195,0,its too early 
792196,0,"I'm home, safe and relatively sound. BIG day: dishes/laundry/playing w/ the kiddos. Good to be home! But I miss my &quot;huns&quot;, and NEED music "
792197,0,"@_sonik well done! that'd be a nice little machine, very portable. I've a 17&quot;. Big screen, but heavy after a while "
792198,0,About to go and see The Hangover. I miss LA 
792199,0,@rwilkie you're not follow me 
792200,0,things are looking good with atkins so far wish me luck to stick to it And I pray for all Iranians over in iran. I wish I was there  lol
792201,0,I don't like the new UberTwitter 
792202,0,i friggin hate it when [*******] does that!    
792203,0,I need more followers 
792204,0,@iamMamaMarcia i knoww. i miss you guys 
792205,0,Damn sad abt the cam batt thing  i shouldve bought my stephen hawking book instead of hw cuz i know i wont do them anyway
792206,0,@carlyyrenee listen you dont ever call me text me nothing your too cool for me  calll me this weekend i have work all week till sat.
792207,0,In English with @poptartsandsex and @giddygiggles ... what is this? WORK? so close to the holidays? 
792208,0,thanks for pissing me off at 630 In the morning BOSS 
792209,0,has hurt her knee.  and has a bad eye. I guess today isnt my lucky day ?
792210,0,not feeling so great 
792211,0,"not feelling good, at work.  playn in the rain is a good song.just not a good idea in new england cuz im sick as a dog. "
792212,0,My heart just broke a little. My all time favorite toilet at FAOG is &quot;Out Of Order&quot; 
792213,0,Gmail blocked by cmpany.. cant chat .. cant email.. very bad   
792214,0,"Collin is driving through DC traffic all by himself today... what's the worst, he can't call me because I don't have a phone yet. "
792215,0,Billy Graham blamed Jews from the &quot;Synagogue of Satan&quot; for pornography etc. in those tapes with Richard Nixon. http://tinyurl.com/n7w4s8 
792216,0,Fml it's too early to be up 
792217,0,bored. not much to do atm  they're preparing a party outside and i'm invited. ugh. snob-party with arrogant ppl 
792218,0,"@treece416 oh man, yeah I'm taking it with the lady you had  lol what is your FB url?"
792219,0,@jameyjasta you look about as tired as I feel 
792220,0,"Damnn, sooo many tutions, so fucking frustrating.... "
792221,0,"So I'm not just home alone, I'm alone in the USA. And todays my baby sis birthday  who's gonna keep me company??"
792222,0,seriously wish I'd saved up and bought tickets to PSB's &quot;Pandemonium&quot; tour  especially after seeing the It's a sin performance on youtube.
792223,0,@Paintagram still haven't seen it - my daughter took over the queue with Backyardigans and Dora the Explorer 
792224,0,@truebloodnet I just looked on the schedule on tv and I didn't see Stephen on the schedule 
792225,0,"needs to see an optometrist. i'm having a hard time to read from a far..tsk tsk! i think, i'm near sighted...Transformers 2? CANCELLED! "
792226,0,@ylg85 have a safe journey! shucks that we won't meet in NZ! 
792227,0,@CocoaGeek Huh? What's the point of a C64 emulator that doesn't emulate one of it's defining features? (The BASIC interpreter). 
792228,0,So ma woke me up early and said she wanted to be ready to leave in 45 min . . Its been over an hour now . . And im still sleepy 
792229,0,i dont have a mask!!! 
792230,0,@CitizensVoice  I can't wait for fresh produce!! I won't be able to make it opening day though. 
792231,0,@Gossipleighton l.i love you and b.!!!i miss gg!! 
792232,0,"OMG. today, the weather was really hot. but i went to reading room for study because i will have the important examination.  im so tired."
792233,0,no more coffee. 
792234,0,@khawajakhalid HEY! Shafo's staying over at my place. I think I've seen EVERYONE cept you 
792235,0,@ShannonMCasey  LOL... it's ok... I could have texted you too... Sbux is not in my budget until tomorrow 
792236,0,"@allytarantino iHate TweeDeck! When you want to &quot;@&quot; someone, there isn't a list of all your friends like Twitterfon has. "
792237,0,Just saw a dead deer off to the side of 295 
792238,0,Me no feel good 
792239,0,Last day of work experience tomorrow. I'm going to miss those kids. 
792240,0,Back from Italy and Greece and already at work 
792241,0,Loved watching original Charlies Angels as a kid...awww  (via @KISSmyBLAKarts) I had a Charlie's  Angels purse..wish I still had it
792242,0,I cracked my rib. No party for me tonight 
792243,0,ALL I WANT IS SUSHI. Why are people so stupid? Let me take my lunch break! 
792244,0,@desolate_pages i knoooow. 
792245,0,just finish tuition. and nobody tells me what are the english homeworks 
792246,0,"@tweetnotpurge1 just checked, am following U. Maybe something's wrong?  Have a GR8 Day Doll!"
792247,0,Huston is in Houston. I miss my bed.  I need a nap.
792248,0,WHY did I get flavored coffee when I know I don't like flavored coffee? I'm so easily persuaded by the delicious-sounding names! 
792249,0,@Drogheda_PC oh !!what will we do 
792250,0,So happy I wore long sleeves to work! It's so freaking cold!!!! 
792251,0,"@preludebabe hey hun,  no I never did  I would love to know,  but all the friends I have made dont know either  x"
792252,0,what a morning... driving a military truck when it overheats. now stuck on side of I10 waiting for a tow truck... all b4 coffee 
792253,0,"Dear @abbiealmasco, wai do you have to be so hot? It's unfair.  Haha! *huugs*"
792254,0,Transformers last night was great! Coming home to find that the transformer on the pole behind my house died again not so great 
792255,0,it's too hot...everywhere it seems 
792256,0,"Haha hendy, its nicole silly!!! Sory late response, I'm working "
792257,0,"as usual,evening with no activities at all___boring,silent,and starving "
792258,0,Can't believe Bob is gone  many tears were shed at this afternoons episode of Neighbours!  RIP Bob - Lord of the House of Trouser!
792259,0,hates being sick! Running out of stuff to watch! 
792260,0,Fuck. Another funeral. 
792261,0,@Sarahjaynee i knoww. &amp; i don't know.  everytime i try &amp; go past he's like 'not yet love' (
792262,0,Is up and moving around trying to get this house picked up so i can clean carpets... abscess tooth and all 
